,pca1,pca2
248,2.0867417266874733,-0.7397441077950341
249,-0.16834349111163047,-1.4871047991004305
250,-1.07915485117138,-1.813613804075143
251,0.6159502258171917,-3.5567126661431927
252,1.3712101960032936,-3.156832340492615
253,-4.753041923882637,-0.6036806309371724
254,-1.830119637331882,-2.401161330183729
255,-4.6453906772642775,-1.055982579881767
256,-0.2655062640456652,-2.487647975401448
257,-0.8511789135006803,-2.2010819068505576
258,-2.607694922598337,-0.727005492830808
259,3.230767448145677,-1.8085980004393132
260,1.0062487132862399,-1.6946687620644327
261,-0.38027709093238554,-2.4656901789967622
262,-4.220554913646182,-0.5810248001821239
263,4.170377007607166,-2.1928560567309106
264,1.8449577099503636,-4.144852196857762
265,2.7069758259186143,-3.5878296570761523
266,-2.484125821490814,-1.6571772272788992
267,3.889887817007417,-3.644927821125963
268,-0.19527001885405884,-2.6951788213372616
269,1.3621566377409513,-3.198870840143965
270,-1.9732356005067289,-0.8625886159992766
271,2.960862788544185,-3.9827464572574427
272,-2.0265852134166074,-1.784127410351955
273,-1.1064884754299897,-2.284926060713744
274,2.7422038453536137,-2.5571209922172558
275,-4.296146290090041,-0.2277668182910438
276,3.371846608654032,-2.542670594761754
277,-2.593476134985601,-2.6801577989312753
278,2.66953597528393,-2.4728143377187304
279,4.016216035791501,-4.19481773398086
280,-1.8522069258422373,0.1871430248315527
281,-2.35650798192272,0.05379423299048292
282,-3.1466619972804084,0.19839576558786437
283,-0.16871907126461924,-2.2439242316525165
284,-1.5631129251670892,-1.030422307544056
285,-0.2731889729225198,-1.5970490173605765
286,-0.8713986377480943,-1.3008586825984072
287,0.8366190387292116,-2.7056635287364097
288,-0.9833368405658258,-1.3325974662803748
289,2.8054427736976377,-3.1019463604544364
290,-2.6355788723233586,-0.8782999404829703
291,2.8873785933399825,-2.990463043379585
292,-5.539528675621198,0.18099205703644397
293,1.905501585884873,-3.819851031148529
294,-0.8444727695839221,-1.1099798045420537
295,0.6139764434012807,-1.0328428063454778
296,-2.0818435235266426,-0.34725247814627314
297,0.6388743040154303,-1.3439575375846404
298,0.3842048389599279,-2.6509079111278737
299,-3.7593767811401375,0.5064486594987546
300,1.2679243879082784,2.3151192472310576
301,-0.6018848485788967,3.2653246911372924
302,-0.41689737498078555,3.7796043072183867
303,-1.723362298261512,4.429103033110075
304,0.5362571571608181,3.0479014709954644
305,-0.4534984305867025,2.835223605139483
306,-2.149156340360591,2.41045632390512
307,-0.03331515495291375,3.1233949234068965
308,0.18362931916155162,2.3756255057933626
309,-0.9180652574485152,2.2108604250039674
310,-0.8373350728046539,3.036929788990009
311,0.11093920324567332,2.9650999586321465
312,0.658331726594468,2.5391003000908374
313,-0.25933951627900764,3.2704978349342757
314,-2.678436748989576,2.7299895868052064
315,1.1720089574557944,2.6167550679163067
316,-0.5587766244612273,2.3532660138330592
317,0.9910250695313962,2.0729591656892303
318,2.872008785362878,2.002088513185977
319,1.3244316510911527,2.5996348080803386
320,-0.2704662810912908,-0.4791496196298206
321,0.951927200254304,2.686364742476743
322,-0.003834119456144412,4.227568719391393
323,1.2719669348286706,3.8407406183540287
324,-0.10786091312540243,1.619602916025559
325,1.9869960399546223,0.6015701890010865
326,1.3189677830171564,2.6681710087540726
327,3.721262810762433,4.396089802713746
328,-0.46210887408315604,5.7119837668644395
329,1.9636133560990179,1.5938840146619657
330,-0.620298115669811,4.089952441679914
331,-0.3994764978874982,2.3445897886476637
332,2.6267207406644437,0.45593863153280906
333,-0.540140633535804,1.028550196193913
334,-0.07393399859717587,2.329422060486895
335,-0.018791009238967687,4.087073236834795
336,-1.4957273586304949,3.386192369722821
337,-1.0581022442608554,4.493175622836366
338,2.4777725572032376,2.046893171789419
339,2.0613143722516054,0.35895232657349346
340,0.8834374338023039,1.5809238906317902
341,1.7901159571502396,0.9991092387095947
342,-0.9055999390027311,0.675543023667606
343,3.0598465807265804,3.937524189217333
344,0.9544947538771353,1.2996117453093337
345,0.7521580887023751,2.0355966561483685
346,-0.48005540137011543,-0.9362196035676155
347,3.5289902058481144,-4.984532054640827
348,-2.950926635973984,0.21595208068362345
349,-2.939289503045246,2.1293936674255174
350,-6.063454997339885,1.1128172986552862
351,-6.481161369637933,1.0301357880981152
352,-4.556556615916758,0.019023683800174867
353,-0.9676474698664492,3.9889781681931615
354,-0.4307802138053079,-0.229651474514059
355,-3.3080085582460583,0.36233397365793224
356,-1.721165838430561,-2.1877196673118178
357,-4.866877049341727,-1.5290781412508383
358,-2.550787960439796,-0.2092390919195154
359,-1.2558633501910124,0.020217728188344372
360,-3.475535235415689,-0.3222023148091733
361,2.11189299375891,0.18607747497274182
362,-0.4218041735227729,1.7666126555179595
363,-2.846993001101737,4.501884903776195
364,0.3254484904412932,-0.9894262950715871
365,-1.1816224047960808,0.8609238845624115
366,-2.7101647285730444,0.827441402056538
367,-5.021381772870917,-0.3625276219644693
368,-5.321682984852819,1.5142629921066995
369,-5.490125458511618,-0.6841772446687681
370,-5.963409710510045,0.7794854992488269
371,-4.956772880050016,1.3153174139635104
372,-1.4841806077395134,1.1405157678081839
373,-6.0814671074221875,1.40026243999515
374,-5.050491461654334,1.3436179153653611
375,-5.371485596998095,0.3854493174636516
376,-2.953110923313236,-0.9084307759497678
377,-3.3286684033962115,0.9431076716383316
378,-1.8455667831451064,-0.9748308713068482
379,-2.498488829627522,-0.1156750936995236
380,-1.0676631817676223,-1.045850058978014
381,2.5394763830409484,-1.8027453126501927
382,-0.25723521205817684,2.6359156265492887
383,-0.7672466131311035,-0.6761645863685052
384,-0.3177373050134487,0.2243069098472263
385,-1.2055310287433716,2.513499730984309
386,-1.005647384470369,-0.9729054006907023
387,-3.5866819340986047,-0.7669406809960273
388,-4.820329020374229,-0.10552518310420404
389,-4.375541136857574,-0.48902062106535465
390,-4.338662290521529,1.3819338939547336
391,2.3239611617891107,0.39844553950718326
392,-3.0111459392667395,0.01115691965921711
393,-1.409560254549262,0.025577551728880838
394,-5.09737362752735,-0.28652379055346267
395,0.5566014790008846,-0.036845243308884834
396,-2.317131247727598,-0.19112071809774905
397,-4.646878273366027,0.8498442342154209
398,-4.287255996157863,0.15324785603187088
399,-4.287255996157863,0.15324785603187088
400,-3.0654910955500383,0.6366988066194063
401,1.490231046459518,4.327124984719546
402,1.6171938301936788,-1.5586025610965502
403,2.127251391922451,3.6601069493769636
404,6.018641698096116,3.5430547685349203
405,-4.2182567559668955,2.9309584228744576
406,2.114377496574144,5.074185327402157
407,0.5272443072691912,2.714763797146196
408,4.53257606261511,1.8882599890278626
409,0.4718660764145304,3.385529422216942
410,-2.9873731802445165,0.5850986922181185
411,-1.541023573064188,0.3389460197470786
412,-1.627153085108677,-1.1862971074092032
413,4.312738232555966,-0.33428536883861626
414,-3.139494937152814,0.9150870418154041
415,-3.7294393585818564,0.5166588409038421
416,2.1182601082904533,1.319172317603381
417,-3.5225679951679822,1.1748471607519442
418,2.1029025937518315,2.183420710585926
419,2.5270311984849188,3.009161611436621
420,3.6288840515867515,0.3455696737562627
421,-2.466313459847267,1.931429321719263
422,-0.7864482636341728,0.7234629437515463
423,-4.781331707063225,0.5931782384280146
424,0.5806195495073591,1.3003129279522512
425,-1.6326667676493223,2.2946670101149134
426,4.648807205822236,4.572661395391995
427,3.4558100378494276,1.796620256508999
428,3.099836157952221,2.7958625437199407
429,0.5979017372071126,4.0131474059562295
430,-3.6890782368501887,4.868929410805955
431,1.3200497488093688,4.397810449563012
432,1.747911390600042,2.747388137805522
433,1.4579917913692648,5.082205414379476
434,-2.0518298695783845,4.121383693838629
435,1.8160515781299362,5.013179565191442
436,5.3916480314037605,3.683591226359943
437,8.605903229042509,6.1070789932365575
438,6.051311798572757,4.53703352298916
439,9.16130510507003,4.28391462095977
440,9.464139624213702,3.2711093839679872
441,4.039696416863182,3.5020406940958138
442,4.933005812194868,4.050171455441015
443,3.48231070712996,2.6820174960276915
444,7.77469798519355,0.19777701845877058
445,9.16130510507003,4.28391462095977
446,2.331583819879486,4.397290546702513
447,3.71601483660119,6.285248412249485
448,0.19063590156925558,4.0586982488918375
449,1.1952348562683222,5.416098310900352
450,4.396951981743518,3.310586506235191
451,2.025378918534988,4.168691804022782
452,1.7576452398503106,3.2393950314835958
453,3.2622831572432465,4.200499494714558
454,1.283585081748428,4.089309917488192
455,0.23763979094092938,0.5393174816607006
456,-0.8706469686403292,1.851605437153904
457,0.01007252478218439,1.5966475584459374
458,0.8079184095667665,3.1675628891543273
459,0.431125785597143,2.1169226261351426
460,0.8574225708232347,1.0612552654742469
461,1.0381726792248431,1.0402990728721484
462,8.662497773946491,5.359766195693874
463,6.508735686854665,4.038984637243656
464,3.168225619377606,3.428068190662253
465,5.752410270008821,5.469447831925061
466,3.1206391668401237,2.499570092368124
467,4.661096371678922,5.614533253754828
468,0.7416374862877577,3.820036216317439
469,2.296061712239268,6.015419702234094
470,1.8109437367550283,5.445059749518766
471,2.875488156291508,5.28240539004237
472,4.061161556235723,3.4976160501726414
473,3.597302020870397,5.959851967543289
474,0.4890797363632781,3.7917423613546797
475,7.1178468218883335,6.263864335402511
476,7.834084467889541,5.170887816132268
477,4.4949573569448615,4.362408862522
478,7.834084467889541,5.170887816132268
479,7.000143121615332,4.672668309430641
480,2.1648497680628664,3.090865100146535
481,0.17203852837689115,-0.1269480313428198
482,-3.185750536099811,0.5709806047736904
483,-2.1803112245720127,0.21207073868495704
484,2.5243382552710227,0.41021116939553454
485,-3.6188354313180553,0.5924388165547476
486,0.12080585854732384,0.08208688970567815
487,-3.6916473142256234,2.2142302338958757
488,-3.4678699898545826,0.7126018339637012
489,-4.297072105467186,1.4145728578299248
490,-4.075704129421943,0.308261102373288
491,-2.850195225207823,0.8618069832061881
492,-2.780077064636908,0.783817532168194
493,-2.2458111194228607,1.2536800527352567
494,-0.06425113248058702,0.2094337501347908
495,-5.699159902187366,1.650101117043081
496,-2.0684731547330175,-0.8705662328791284
497,-4.0697696714175695,0.6150705338938879
498,-3.4333650090287153,1.161266722319912
499,4.644040655524092,0.5625486662970202
500,0.8542053602373832,-1.9031564457091332
501,0.6127064840514784,-3.233181945755443
502,1.2653428734665473,-5.009697914195333
503,1.1923054384453469,-4.053346067318224
504,4.010721857779816,-7.331625939301644
505,9.9759836873155,-8.079669399350468
506,1.9279325229056485,-3.7213218717693395
507,8.820226668543551,-10.279272603002832
508,-0.6346493603780219,-2.4510249614155892
509,0.1279182470784845,-5.414308290358717
510,2.2254459572785503,-3.144834020651198
511,-3.7924387739172767,-2.0393149771524417
512,-3.859557058562127,-2.212425264539242
513,-2.706113675881993,-2.796747166629569
514,3.665371584131193,-6.58579197562942
515,-3.381731791946744,-2.4557556265331826
516,0.4038271703267493,-4.360696594134109
517,-2.1079138010214717,-2.1782071955530746
518,-5.036198120287458,-1.8044113087044313
519,-1.7683533024765896,-4.072581994411181
520,0.8624988661420311,-3.8817953788848305
521,-5.440200012046603,0.46022191172338645
522,3.0153931254747293,-6.0893113751388155
523,-1.2210100591385713,-3.3022767613046975
524,-1.5443129877688955,-2.0513387616393626
525,0.30387982287743326,-3.982225789829671
526,7.740231482184622,-7.917365899586156
527,-3.646306798481278,-2.729259633170229
528,-1.9615477145268494,-3.949700751598186
529,-4.392401886490208,-2.2527699028165955
530,-0.390604743449667,-4.694738699145031
531,-3.362959330285488,-3.554160961730309
532,0.4017198301106446,-4.477378714806806
533,-1.0852665840673905,-2.848736033002713
534,-0.7993415940009962,-3.4999754126291274
535,-0.8417112518836014,-4.187494605945778
536,-0.4507798061650307,-3.7410563530904013
537,0.046797168615102816,-3.6525678574252085
538,-3.158337637655091,-2.7564407913639664
539,3.300944714394633,-3.979499751496153
540,1.5221403013785508,-3.8595613446509365
541,1.9785968233181062,-4.61506092039874
542,-0.17460113416288303,-3.455080982614703
543,0.013392267492360083,-3.6563073014448277
544,2.3671899896427364,-5.466145638877036
545,-1.491610422576515,-4.185863935721614
546,0.9752409236756092,-4.193083223778912
547,-4.60317916849493,-1.5808969396770036
548,-2.362339062457287,-3.856920447423374
549,5.404988467898193,-2.4177738586663122
550,-2.3304311416939614,2.3141226332801432
551,-1.250793795088844,-2.785925435023415
552,-0.5118747122972229,1.3756097315653755
553,-0.6791028680486759,-2.9256739205106173
554,-0.49425264681009184,-1.0761898410887558
555,-1.0562136871604721,-4.079340351731698
556,-1.4587078557214275,2.3864411490944795
557,0.9199133439218427,-3.704085444172891
558,-0.21240486854078594,-3.3339814148375684
559,2.2538074279325744,-0.7852605598807433
560,0.630870506975123,-2.7712079141149477
561,-2.2250419733675924,1.908412760788808
562,-1.4376682347000338,-1.7203938103803313
563,-2.354140041284066,1.3292998900908264
564,-3.608902324025573,0.041529285877263414
565,3.013488459490487,-3.9023964475331634
566,2.029430434565344,-4.247381524189109
567,1.2400545039597917,-3.6533671162311654
568,-0.526778177059766,-3.30580194399756
569,2.7443641513946084,-2.2325557070890327
570,2.301265325712876,-4.720711166001906
571,-1.773908985784174,-4.045354387867712
572,0.7690981440411058,-4.073267978556732
573,-0.6182042870587972,1.807106410568779
574,0.6994852913008428,0.481757566224243
575,-0.6970630127432572,1.3681787058940544
576,-0.29010954013204254,-1.2474891358558362
577,-0.43237174522137234,0.2553165568048225
578,1.3380797246323772,-0.028765893084047513
579,0.9203807652585814,-0.47643155171043094
580,-1.0347766094193558,0.5249655661259831
581,0.46019945061176387,2.3708554486173803
582,-0.7260621131727043,4.332379918196843
583,-1.1146452503414577,2.461779217891863
584,-1.2496998064060592,1.3851828971689497
585,-0.745625223300356,0.709202949708527
586,2.0543102493399745,2.287184216529776
587,3.2231403603476303,1.4084677961060397
588,3.8541804837904134,-0.9379016288159552
589,2.6649696803710867,-1.7764218851363316
590,-0.23453611124106513,-1.5628554116281608
591,6.283107716975963,0.47562048477652685
592,3.814815547989324,0.13435142973863476
593,0.6358228834814031,-1.2671633537828288
594,2.959466180701242,-5.433313627049394
595,-2.0457298366793353,-2.1997542782480406
596,1.1409604323562208,-2.71729568447619
597,3.1069148314914004,-5.130415737998848
598,-3.686546103845909,-1.2679332003629176
599,0.05487129464683351,-3.5253046726538178
600,-2.5891482987448593,2.882952707235713
601,-5.104597767151362,1.7104468574329634
602,-5.860662149382759,-0.07459058940686361
603,-6.875029255383622,1.385281725294365
604,-4.309715154848563,3.608829265058552
605,-5.315539507247038,-0.0557783958458605
606,-3.2314226761491978,1.3229533256190553
607,-6.067576122579358,1.9789033051940292
608,-0.0073686687607079455,2.718417846573068
609,-7.4034395530728645,3.100570724448312
610,-8.168360896902659,1.8325954252015126
611,-8.602073091939316,2.0763667477739585
612,-8.2517960990791,1.9116069430215226
613,-8.842822212813157,2.4648319464553445
614,-7.101973511495798,0.6857084597465707
615,-7.954597454728431,1.4223617274937956
616,-5.4498749319995,2.457944018604035
617,-8.208551928370397,1.655589503582071
618,-4.9297250025442505,-0.01725818857576784
619,-7.104448504153704,1.2652071924295392
620,-7.427881609814759,1.1389760821356976
621,-7.203192147703617,1.5515778164639016
622,-5.827438247995313,-0.03265795600982749
623,-6.564088682473424,2.2711468750399773
624,-5.8401931271874545,1.64529557554913
625,-4.807937487150005,0.19422114351947317
626,-7.443731256369544,0.6704897809507636
627,-7.408982039729521,0.9447506236358566
628,-8.28155468169223,1.3039892683234988
629,-5.778981421276085,1.0935865484032774
630,-4.618695986094436,0.4141548594404472
631,-6.120415771738053,1.6008189362001768
632,-6.148590645321562,0.11366862223806479
633,-3.5897679076233633,1.1828456360308903
634,-2.366686446272873,-0.8984851533189434
635,-5.288656922630651,2.957152236396385
636,-6.856628421242104,1.0870893452728496
637,-6.337033516937479,-0.5492213079217094
638,1.3617765999768854,1.4855367328675166
639,-2.9466042171774154,0.4251639842782928
640,-6.885932337439651,0.9914914430917133
641,-5.528291775890173,-0.7825499782438752
642,-6.625317289156628,-0.4973416808013682
643,-3.191345885229327,0.20407219522785588
644,-6.276339851155594,0.5074146164641947
645,-2.1134884332935395,-1.0700324186168564
646,-7.849730751000959,2.021586376395562
647,-6.260545498250743,2.037187741620146
648,-7.570295968447789,2.359894207767258
649,-8.044536788675563,2.6896680253357643
650,-6.464765603388762,2.9874578068204425
651,-6.496294559978112,3.481297919114527
652,-4.311348000140384,2.9433887983455036
653,-6.652358380286871,2.6539474972593333
654,-7.5060371526035325,2.9158324450073687
655,-6.633623002370531,2.79999888986406
656,-6.213960827073183,2.7023033590136567
657,-5.196395595999201,2.1749748440835956
658,-6.647044272581332,0.7124496831533151
659,-7.3702417285261,0.566401053671854
660,-7.702412630032152,0.4740739025749731
661,-6.885932337439651,0.9914914430917133
662,-5.528291775890173,-0.7825499782438752
663,-6.625317289156628,-0.4973416808013682
664,-3.191345885229327,0.20407219522785588
665,-6.276339851155594,0.5074146164641947
666,-2.1134884332935395,-1.0700324186168564
667,-5.2315088745567175,-0.03359556661755513
668,-5.1590020624585575,-0.08766049516778174
669,-4.7991418808686,-0.24447919594856177
670,-1.9556701220460084,-0.07770181300794722
671,-5.681945526505168,1.3512257521284157
672,-6.749404864301545,0.5407896957481807
673,-4.355227921442117,3.086617904397372
674,-5.290810242067497,0.7798457838769691
675,-3.6000828404094,2.2132708396769374
676,-5.185789335790128,0.614435681122237
677,-6.422681035181007,0.5848173576326341
678,-4.760723716551226,3.8556104347349387
679,-5.227794869709882,0.6019086477879554
680,-5.639824913016265,1.746785617287445
681,-6.943595697198653,0.41370519241503884
682,-6.538959404865537,0.11218578081580598
683,-6.18410675662631,0.9984631458318427
684,-4.229035215074349,2.2246527550076083
685,-4.7324375747225975,0.12820378629010531
686,-6.001456783275829,0.15907565309886132
687,-5.09467442405074,3.9659835401227053
688,-0.5361555618375653,-0.21000742374825856
689,-3.3415162778169494,0.6716263427265872
