,TimeShort,TimeLong,Temp
2591,-0.812457221081451,-5.882352941176471,10.2
2592,-0.8069815195071869,-5.882352941176471,9.9
2593,-0.8015058179329226,-5.882352941176471,11.0
2594,-0.7960301163586585,-5.882352941176471,11.7
2595,-0.7905544147843943,-5.882352941176471,9.4
2596,-0.78507871321013,-5.882352941176471,11.4
2597,-0.7796030116358659,-5.882352941176471,11.2
2598,-0.7741273100616016,-5.882352941176471,11.6
2599,-0.7686516084873374,-5.882352941176471,12.4
2600,-0.7631759069130732,-5.882352941176471,8.2
2601,-0.757700205338809,-5.882352941176471,6.2
2602,-0.7522245037645449,-5.882352941176471,10.0
2603,-0.7467488021902806,-5.882352941176471,8.9
2604,-0.7412731006160165,-5.882352941176471,10.9
2605,-0.7357973990417522,-5.882352941176471,8.9
2606,-0.730321697467488,-5.882352941176471,11.5
2607,-0.7248459958932238,-5.882352941176471,11.2
2608,-0.7193702943189596,-5.882352941176471,12.9
2609,-0.7138945927446954,-5.882352941176471,11.5
2610,-0.7084188911704312,-5.882352941176471,11.9
2611,-0.7029431895961671,-5.882352941176471,11.7
2612,-0.6974674880219027,-5.882352941176471,11.7
2613,-0.6919917864476386,-5.882352941176471,10.1
2614,-0.6865160848733745,-5.882352941176471,10.4
2615,-0.6810403832991102,-5.882352941176471,12.4
2616,-0.675564681724846,-5.882352941176471,12.0
2617,-0.6700889801505818,-5.882352941176471,12.8
2618,-0.6646132785763176,-5.882352941176471,9.4
2619,-0.6591375770020533,-5.882352941176471,10.3
2620,-0.6536618754277892,-5.882352941176471,11.8
2621,-0.6481861738535251,-5.882352941176471,11.9
2622,-0.6427104722792607,-5.882352941176471,11.3
2623,-0.6372347707049966,-5.882352941176471,9.2
2624,-0.6317590691307324,-5.882352941176471,14.2
2625,-0.6262833675564682,-5.882352941176471,15.0
2626,-0.6208076659822039,-5.882352941176471,16.9
2627,-0.6153319644079398,-5.882352941176471,14.7
2628,-0.6098562628336756,-5.882352941176471,14.7
2629,-0.6043805612594113,-5.882352941176471,13.6
2630,-0.5989048596851472,-5.882352941176471,17.1
2631,-0.593429158110883,-5.882352941176471,15.2
2632,-0.5879534565366187,-5.882352941176471,16.8
2633,-0.5824777549623545,-5.882352941176471,13.2
2634,-0.5770020533880904,-5.882352941176471,12.4
2635,-0.5715263518138262,-5.882352941176471,13.9
2636,-0.5660506502395619,-5.882352941176471,11.5
2637,-0.5605749486652978,-5.882352941176471,13.0
2638,-0.5550992470910335,-5.882352941176471,12.4
2639,-0.5496235455167693,-5.882352941176471,10.4
2640,-0.5441478439425051,-5.882352941176471,12.2
2641,-0.538672142368241,-5.882352941176471,14.4
2642,-0.5331964407939767,-5.882352941176471,16.4
2643,-0.5277207392197125,-5.882352941176471,12.3
2644,-0.5222450376454484,-5.882352941176471,13.5
2645,-0.5167693360711841,-5.882352941176471,14.2
2646,-0.5112936344969199,-5.882352941176471,16.3
2647,-0.5058179329226558,-5.882352941176471,16.6
2648,-0.5003422313483915,-5.882352941176471,15.9
2649,-0.49486652977412726,-5.882352941176471,14.1
2650,-0.4893908281998631,-5.882352941176471,13.2
2651,-0.4839151266255989,-5.882352941176471,15.5
2652,-0.47843942505133474,-5.882352941176471,12.8
2653,-0.4729637234770705,-5.882352941176471,14.9
2654,-0.46748802190280625,-5.882352941176471,16.5
2655,-0.4620123203285421,-5.882352941176471,19.1
2656,-0.45653661875427787,-5.882352941176471,19.7
2657,-0.45106091718001373,-5.882352941176471,15.0
2658,-0.4455852156057495,-5.882352941176471,13.2
2659,-0.44010951403148524,-5.882352941176471,15.8
2660,-0.4346338124572211,-5.882352941176471,14.7
2661,-0.42915811088295686,-5.882352941176471,13.2
2662,-0.4236824093086927,-5.882352941176471,14.6
2663,-0.4182067077344285,-5.882352941176471,12.7
2664,-0.4127310061601642,-5.882352941176471,11.0
2665,-0.4072553045859001,-5.882352941176471,8.7
2666,-0.40177960301163584,-5.882352941176471,8.1
2667,-0.3963039014373717,-5.882352941176471,13.6
2668,-0.39082819986310746,-5.882352941176471,11.7
2669,-0.3853524982888432,-5.882352941176471,15.3
2670,-0.3798767967145791,-5.882352941176471,14.9
2671,-0.37440109514031483,-5.882352941176471,11.1
2672,-0.3689253935660507,-5.882352941176471,12.1
2673,-0.36344969199178645,-5.882352941176471,17.9
2674,-0.3579739904175222,-5.882352941176471,17.4
2675,-0.35249828884325807,-5.882352941176471,16.0
2676,-0.3470225872689938,-5.882352941176471,19.8
2677,-0.3415468856947297,-5.882352941176471,22.0
2678,-0.33607118412046544,-5.882352941176471,24.6
2679,-0.3305954825462012,-5.882352941176471,23.5
2680,-0.32511978097193706,-5.882352941176471,18.6
2681,-0.3196440793976728,-5.882352941176471,17.1
2682,-0.3141683778234087,-5.882352941176471,9.8
2683,-0.3086926762491444,-5.882352941176471,12.0
2684,-0.3032169746748802,-5.882352941176471,13.4
2685,-0.29774127310061604,-5.882352941176471,13.9
2686,-0.2922655715263518,-5.882352941176471,14.9
2687,-0.28678986995208766,-5.882352941176471,14.4
2688,-0.2813141683778234,-5.882352941176471,14.3
2689,-0.27583846680355917,-5.882352941176471,16.2
2690,-0.27036276522929503,-5.882352941176471,18.7
2691,-0.2648870636550308,-5.882352941176471,19.0
2692,-0.25941136208076665,-5.882352941176471,17.7
2693,-0.2539356605065024,-5.882352941176471,20.3
2694,-0.24845995893223816,-5.882352941176471,19.9
2695,-0.24298425735797402,-5.882352941176471,17.2
2696,-0.23750855578370977,-5.882352941176471,15.7
2697,-0.23203285420944564,-5.882352941176471,12.5
2698,-0.2265571526351814,-5.882352941176471,12.8
2699,-0.22108145106091714,-5.882352941176471,14.3
2700,-0.215605749486653,-5.882352941176471,14.6
2701,-0.21013004791238876,-5.882352941176471,17.1
2702,-0.20465434633812463,-5.882352941176471,22.3
2703,-0.19917864476386038,-5.882352941176471,17.5
2704,-0.19370294318959613,-5.882352941176471,16.8
2705,-0.188227241615332,-5.882352941176471,21.6
2706,-0.18275154004106775,-5.882352941176471,24.5
2707,-0.17727583846680361,-5.882352941176471,22.6
2708,-0.17180013689253937,-5.882352941176471,19.2
2709,-0.16632443531827512,-5.882352941176471,21.0
2710,-0.16084873374401099,-5.882352941176471,20.1
2711,-0.15537303216974674,-5.882352941176471,22.4
2712,-0.1498973305954825,-5.882352941176471,25.2
2713,-0.14442162902121836,-5.882352941176471,22.7
2714,-0.1389459274469541,-5.882352941176471,22.0
2715,-0.13347022587268997,-5.882352941176471,21.1
2716,-0.12799452429842573,-5.882352941176471,21.2
2717,-0.12251882272416148,-5.882352941176471,24.7
2718,-0.11704312114989734,-5.882352941176471,23.8
2719,-0.1115674195756331,-5.882352941176471,19.8
2720,-0.10609171800136896,-5.882352941176471,19.5
2721,-0.10061601642710472,-5.882352941176471,16.1
2722,-0.09514031485284047,-5.882352941176471,18.0
2723,-0.08966461327857633,-5.882352941176471,18.5
2724,-0.08418891170431209,-5.882352941176471,19.7
2725,-0.07871321013004795,-5.882352941176471,19.1
2726,-0.0732375085557837,-5.882352941176471,15.6
2727,-0.06776180698151946,-5.882352941176471,16.0
2728,-0.06228610540725532,-5.882352941176471,17.1
2729,-0.056810403832991074,-5.882352941176471,17.9
2730,-0.05133470225872694,-5.882352941176471,19.3
2731,-0.04585900068446269,-5.882352941176471,16.9
2732,-0.040383299110198445,-5.882352941176471,16.7
2733,-0.03490759753593431,-5.882352941176471,11.9
2734,-0.029431895961670063,-5.882352941176471,13.0
2735,-0.023956194387405927,-5.882352941176471,16.2
2736,-0.01848049281314168,-5.882352941176471,16.6
2737,-0.013004791238877433,-5.882352941176471,16.6
2738,-0.007529089664613298,-5.882352941176471,17.2
2739,-0.002053388090349051,-5.882352941176471,17.7
2740,0.003422313483915085,-5.882352941176471,16.3
2741,0.00889801505817922,-5.882352941176471,19.3
2742,0.014373716632443578,-5.882352941176471,22.2
2743,0.019849418206707714,-5.882352941176471,25.4
2744,0.02532511978097185,-5.882352941176471,25.1
2745,0.030800821355236208,-5.882352941176471,27.5
2746,0.03627652292950034,-5.882352941176471,25.7
2747,0.04175222450376448,-5.882352941176471,22.1
2748,0.04722792607802884,-5.882352941176471,22.1
2749,0.05270362765229297,-5.882352941176471,23.4
2750,0.05817932922655711,-5.882352941176471,23.1
2751,0.06365503080082147,-5.882352941176471,23.4
2752,0.0691307323750856,-5.882352941176471,25.4
2753,0.07460643394934974,-5.882352941176471,22.4
2754,0.08008213552361387,-5.882352941176471,18.4
2755,0.08555783709787823,-5.882352941176471,20.7
2756,0.09103353867214237,-5.882352941176471,24.0
2757,0.0965092402464065,-5.882352941176471,24.6
2758,0.10198494182067086,-5.882352941176471,24.2
2759,0.107460643394935,-5.882352941176471,25.7
2760,0.11293634496919913,-5.882352941176471,27.1
2761,0.11841204654346349,-5.882352941176471,23.9
2762,0.12388774811772763,-5.882352941176471,23.5
2763,0.12936344969199176,-5.882352941176471,22.4
2764,0.1348391512662559,-5.882352941176471,24.5
2765,0.14031485284052025,-5.882352941176471,24.2
2766,0.1457905544147844,-5.882352941176471,23.9
2767,0.15126625598904853,-5.882352941176471,23.2
2768,0.15674195756331288,-5.882352941176471,19.4
2769,0.16221765913757702,-5.882352941176471,23.6
2770,0.16769336071184116,-5.882352941176471,22.2
2771,0.1731690622861055,-5.882352941176471,19.2
2772,0.17864476386036965,-5.882352941176471,20.9
2773,0.18412046543463378,-5.882352941176471,22.8
2774,0.18959616700889792,-5.882352941176471,26.6
2775,0.19507186858316228,-5.882352941176471,27.8
2776,0.2005475701574264,-5.882352941176471,29.8
2777,0.20602327173169055,-5.882352941176471,28.0
2778,0.2114989733059549,-5.882352941176471,30.2
2779,0.21697467488021904,-5.882352941176471,28.5
2780,0.22245037645448318,-5.882352941176471,28.8
2781,0.22792607802874754,-5.882352941176471,26.1
2782,0.23340177960301167,-5.882352941176471,26.2
2783,0.2388774811772758,-5.882352941176471,27.6
2784,0.24435318275153994,-5.882352941176471,28.8
2785,0.2498288843258043,-5.882352941176471,25.0
2786,0.25530458590006844,-5.882352941176471,29.0
2787,0.2607802874743326,-5.882352941176471,30.2
2788,0.26625598904859693,-5.882352941176471,27.7
2789,0.27173169062286107,-5.882352941176471,25.2
2790,0.2772073921971252,-5.882352941176471,26.3
2791,0.28268309377138956,-5.882352941176471,24.9
2792,0.2881587953456537,-5.882352941176471,22.2
2793,0.29363449691991783,-5.882352941176471,22.3
2794,0.29911019849418197,-5.882352941176471,21.1
2795,0.3045859000684463,-5.882352941176471,20.6
2796,0.31006160164271046,-5.882352941176471,19.9
2797,0.3155373032169746,-5.882352941176471,20.4
2798,0.32101300479123895,-5.882352941176471,18.8
2799,0.3264887063655031,-5.882352941176471,21.8
2800,0.3319644079397672,-5.882352941176471,21.3
2801,0.3374401095140316,-5.882352941176471,21.3
2802,0.3429158110882957,-5.882352941176471,18.5
2803,0.34839151266255985,-5.882352941176471,21.0
2804,0.353867214236824,-5.882352941176471,19.5
2805,0.35934291581108835,-5.882352941176471,19.0
2806,0.3648186173853525,-5.882352941176471,20.5
2807,0.3702943189596166,-5.882352941176471,22.0
2808,0.375770020533881,-5.882352941176471,21.0
2809,0.3812457221081451,-5.882352941176471,20.5
2810,0.38672142368240925,-5.882352941176471,19.4
2811,0.3921971252566736,-5.882352941176471,18.0
2812,0.39767282683093774,-5.882352941176471,16.9
2813,0.4031485284052019,-5.882352941176471,18.2
2814,0.408624229979466,-5.882352941176471,19.2
2815,0.41409993155373037,-5.882352941176471,21.0
2816,0.4195756331279945,-5.882352941176471,19.5
2817,0.42505133470225864,-5.882352941176471,23.6
2818,0.430527036276523,-5.882352941176471,16.5
2819,0.43600273785078714,-5.882352941176471,18.0
2820,0.44147843942505127,-5.882352941176471,18.2
2821,0.44695414099931563,-5.882352941176471,19.6
2822,0.45242984257357977,-5.882352941176471,19.7
2823,0.4579055441478439,-5.882352941176471,19.6
2824,0.46338124572210804,-5.882352941176471,19.6
2825,0.4688569472963724,-5.882352941176471,19.7
2826,0.47433264887063653,-5.882352941176471,17.7
2827,0.47980835044490067,-5.882352941176471,18.9
2828,0.485284052019165,-5.882352941176471,23.3
2829,0.49075975359342916,-5.882352941176471,20.3
2830,0.4962354551676933,-5.882352941176471,23.5
2831,0.5017111567419577,-5.882352941176471,19.0
2832,0.5071868583162218,-5.882352941176471,18.3
2833,0.5126625598904859,-5.882352941176471,20.3
2834,0.5181382614647501,-5.882352941176471,19.1
2835,0.5236139630390144,-5.882352941176471,18.5
2836,0.5290896646132786,-5.882352941176471,15.2
2837,0.5345653661875427,-5.882352941176471,18.3
2838,0.540041067761807,-5.882352941176471,18.4
2839,0.5455167693360712,-5.882352941176471,16.8
2840,0.5509924709103353,-5.882352941176471,11.2
2841,0.5564681724845997,-5.882352941176471,12.4
2842,0.5619438740588638,-5.882352941176471,11.7
2843,0.567419575633128,-5.882352941176471,13.8
2844,0.5728952772073923,-5.882352941176471,14.4
2845,0.5783709787816564,-5.882352941176471,16.2
2846,0.5838466803559206,-5.882352941176471,17.5
2847,0.5893223819301847,-5.882352941176471,21.0
2848,0.5947980835044491,-5.882352941176471,21.2
2849,0.6002737850787132,-5.882352941176471,11.8
2850,0.6057494866529773,-5.882352941176471,12.4
2851,0.6112251882272417,-5.882352941176471,12.1
2852,0.6167008898015058,-5.882352941176471,12.1
2853,0.62217659137577,-5.882352941176471,10.4
2854,0.6276522929500343,-5.882352941176471,11.2
2855,0.6331279945242985,-5.882352941176471,11.3
2856,0.6386036960985626,-5.882352941176471,12.8
2857,0.6440793976728267,-5.882352941176471,9.3
2858,0.6495550992470911,-5.882352941176471,10.1
2859,0.6550308008213552,-5.882352941176471,9.3
2860,0.6605065023956194,-5.882352941176471,12.1
2861,0.6659822039698837,-5.882352941176471,10.8
2862,0.6714579055441479,-5.882352941176471,11.2
2863,0.676933607118412,-5.882352941176471,10.8
2864,0.6824093086926764,-5.882352941176471,13.4
2865,0.6878850102669405,-5.882352941176471,14.2
2866,0.6933607118412046,-5.882352941176471,13.0
2867,0.6988364134154688,-5.882352941176471,11.7
2868,0.7043121149897331,-5.882352941176471,12.1
2869,0.7097878165639973,-5.882352941176471,11.5
2870,0.7152635181382614,-5.882352941176471,12.4
2871,0.7207392197125257,-5.882352941176471,12.2
2872,0.7262149212867899,-5.882352941176471,9.9
2873,0.731690622861054,-5.882352941176471,9.2
2874,0.7371663244353184,-5.882352941176471,13.5
2875,0.7426420260095825,-5.882352941176471,15.0
2876,0.7481177275838466,-5.882352941176471,15.6
2877,0.7535934291581108,-5.882352941176471,15.2
2878,0.7590691307323751,-5.882352941176471,13.7
2879,0.7645448323066393,-5.882352941176471,13.2
2880,0.7700205338809034,-5.882352941176471,11.1
2881,0.7754962354551678,-5.882352941176471,9.9
2882,0.7809719370294319,-5.882352941176471,8.8
2883,0.786447638603696,-5.882352941176471,9.5
2884,0.7919233401779604,-5.882352941176471,9.3
2885,0.7973990417522245,-5.882352941176471,9.6
2886,0.8028747433264887,-5.882352941176471,10.9
2887,0.8083504449007528,-5.882352941176471,10.8
2888,0.8138261464750172,-5.882352941176471,12.3
2889,0.8193018480492813,-5.882352941176471,11.0
2890,0.8247775496235454,-5.882352941176471,8.0
2891,0.8302532511978098,-5.882352941176471,5.2
2892,0.8357289527720739,-5.882352941176471,3.6
2893,0.8412046543463381,-5.882352941176471,3.3
2894,0.8466803559206024,-5.882352941176471,5.5
2895,0.8521560574948666,-5.882352941176471,9.0
2896,0.8576317590691307,-5.882352941176471,10.8
2897,0.8631074606433948,-5.882352941176471,11.2
2898,0.8685831622176592,-5.882352941176471,12.8
2899,0.8740588637919233,-5.882352941176471,13.7
2900,0.8795345653661875,-5.882352941176471,13.4
2901,0.8850102669404518,-5.882352941176471,13.0
2902,0.890485968514716,-5.882352941176471,9.0
2903,0.8959616700889801,-5.882352941176471,7.8
2904,0.9014373716632444,-5.882352941176471,9.0
2905,0.9069130732375086,-5.882352941176471,5.2
2906,0.9123887748117727,-5.882352941176471,2.5
2907,0.9178644763860369,-5.882352941176471,8.5
2908,0.9233401779603012,-5.882352941176471,10.3
2909,0.9288158795345653,-5.882352941176471,8.0
2910,0.9342915811088295,-5.882352941176471,8.6
2911,0.9397672826830938,-5.882352941176471,6.2
2912,0.945242984257358,-5.882352941176471,8.3
2913,0.9507186858316221,-5.882352941176471,13.6
2914,0.9561943874058865,-5.882352941176471,13.7
2915,0.9616700889801506,-5.882352941176471,11.7
2916,0.9671457905544147,-5.882352941176471,9.0
2917,0.9726214921286789,-5.882352941176471,8.5
2918,0.9780971937029432,-5.882352941176471,7.2
2919,0.9835728952772074,-5.882352941176471,9.0
2920,0.9890485968514715,-5.882352941176471,10.8
2921,0.9945242984257359,-5.882352941176471,10.1
2922,-1.0,-5.294117647058823,9.2
2923,-0.9945242984257358,-5.294117647058823,12.5
2924,-0.9890485968514716,-5.294117647058823,10.4
2925,-0.9835728952772074,-5.294117647058823,9.5
2926,-0.9780971937029432,-5.294117647058823,7.0
2927,-0.972621492128679,-5.294117647058823,11.2
2928,-0.9671457905544147,-5.294117647058823,10.7
2929,-0.9616700889801506,-5.294117647058823,13.2
2930,-0.9561943874058864,-5.294117647058823,14.6
2931,-0.9507186858316222,-5.294117647058823,11.9
2932,-0.945242984257358,-5.294117647058823,11.4
2933,-0.9397672826830937,-5.294117647058823,11.6
2934,-0.9342915811088296,-5.294117647058823,11.5
2935,-0.9288158795345653,-5.294117647058823,10.2
2936,-0.9233401779603012,-5.294117647058823,11.2
2937,-0.917864476386037,-5.294117647058823,9.3
2938,-0.9123887748117727,-5.294117647058823,9.9
2939,-0.9069130732375086,-5.294117647058823,7.5
2940,-0.9014373716632443,-5.294117647058823,5.8
2941,-0.8959616700889801,-5.294117647058823,4.2
2942,-0.890485968514716,-5.294117647058823,5.8
2943,-0.8850102669404517,-5.294117647058823,6.8
2944,-0.8795345653661876,-5.294117647058823,3.7
2945,-0.8740588637919233,-5.294117647058823,6.6
2946,-0.8685831622176592,-5.294117647058823,4.2
2947,-0.8631074606433949,-5.294117647058823,4.9
2948,-0.8576317590691307,-5.294117647058823,4.4
2949,-0.8521560574948666,-5.294117647058823,3.6
2950,-0.8466803559206023,-5.294117647058823,3.5
2951,-0.8412046543463381,-5.294117647058823,5.4
2952,-0.8357289527720739,-5.294117647058823,5.6
2953,-0.8302532511978097,-5.294117647058823,2.8
2954,-0.8247775496235455,-5.294117647058823,7.7
2955,-0.8193018480492813,-5.294117647058823,5.4
2956,-0.8138261464750172,-5.294117647058823,9.4
2957,-0.8083504449007529,-5.294117647058823,9.8
2958,-0.8028747433264887,-5.294117647058823,10.3
2959,-0.7973990417522245,-5.294117647058823,9.3
2960,-0.7919233401779603,-5.294117647058823,11.7
2961,-0.786447638603696,-5.294117647058823,11.1
2962,-0.7809719370294319,-5.294117647058823,12.1
2963,-0.7754962354551677,-5.294117647058823,14.9
2964,-0.7700205338809035,-5.294117647058823,15.9
2965,-0.7645448323066393,-5.294117647058823,18.5
2966,-0.7590691307323751,-5.294117647058823,17.4
2967,-0.7535934291581109,-5.294117647058823,14.6
2968,-0.7481177275838466,-5.294117647058823,12.8
2969,-0.7426420260095825,-5.294117647058823,13.4
2970,-0.7371663244353183,-5.294117647058823,10.7
2971,-0.731690622861054,-5.294117647058823,12.3
2972,-0.7262149212867899,-5.294117647058823,14.6
2973,-0.7207392197125257,-5.294117647058823,11.6
2974,-0.7152635181382614,-5.294117647058823,10.5
2975,-0.7097878165639973,-5.294117647058823,12.2
2976,-0.7043121149897331,-5.294117647058823,11.7
2977,-0.6988364134154689,-5.294117647058823,12.5
2978,-0.6933607118412046,-5.294117647058823,9.9
2979,-0.6878850102669405,-5.294117647058823,10.0
2980,-0.6824093086926762,-5.294117647058823,7.9
2981,-0.676933607118412,-5.294117647058823,10.5
2982,-0.6714579055441479,-5.294117647058823,12.9
2983,-0.6659822039698837,-5.294117647058823,14.1
2984,-0.6605065023956194,-5.294117647058823,10.4
2985,-0.6550308008213552,-5.294117647058823,11.4
2986,-0.6495550992470911,-5.294117647058823,12.0
2987,-0.6440793976728268,-5.294117647058823,13.1
2988,-0.6386036960985626,-5.294117647058823,10.0
2989,-0.6331279945242985,-5.294117647058823,9.2
2990,-0.6276522929500342,-5.294117647058823,8.9
2991,-0.62217659137577,-5.294117647058823,10.4
2992,-0.6167008898015058,-5.294117647058823,9.2
2993,-0.6112251882272416,-5.294117647058823,11.0
2994,-0.6057494866529773,-5.294117647058823,10.2
2995,-0.6002737850787132,-5.294117647058823,11.0
2996,-0.5947980835044491,-5.294117647058823,10.6
2997,-0.5893223819301848,-5.294117647058823,12.0
2998,-0.5838466803559206,-5.294117647058823,14.2
2999,-0.5783709787816564,-5.294117647058823,12.5
3000,-0.5728952772073922,-5.294117647058823,12.9
3001,-0.567419575633128,-5.294117647058823,10.8
3002,-0.5619438740588638,-5.294117647058823,10.2
3003,-0.5564681724845996,-5.294117647058823,9.4
3004,-0.5509924709103353,-5.294117647058823,8.5
3005,-0.5455167693360712,-5.294117647058823,10.4
3006,-0.540041067761807,-5.294117647058823,12.8
3007,-0.5345653661875428,-5.294117647058823,15.2
3008,-0.5290896646132786,-5.294117647058823,16.5
3009,-0.5236139630390144,-5.294117647058823,16.2
3010,-0.5181382614647502,-5.294117647058823,14.5
3011,-0.5126625598904859,-5.294117647058823,15.2
3012,-0.5071868583162218,-5.294117647058823,11.0
3013,-0.5017111567419575,-5.294117647058823,13.6
3014,-0.4962354551676934,-5.294117647058823,12.3
3015,-0.49075975359342916,-5.294117647058823,13.5
3016,-0.4852840520191649,-5.294117647058823,13.6
3017,-0.4798083504449008,-5.294117647058823,14.0
3018,-0.47433264887063653,-5.294117647058823,13.8
3019,-0.4688569472963724,-5.294117647058823,13.0
3020,-0.46338124572210815,-5.294117647058823,7.8
3021,-0.4579055441478439,-5.294117647058823,7.0
3022,-0.45242984257357977,-5.294117647058823,7.2
3023,-0.4469541409993155,-5.294117647058823,9.0
3024,-0.4414784394250514,-5.294117647058823,8.5
3025,-0.43600273785078714,-5.294117647058823,8.0
3026,-0.4305270362765229,-5.294117647058823,6.0
3027,-0.42505133470225875,-5.294117647058823,7.4
3028,-0.4195756331279945,-5.294117647058823,8.6
3029,-0.41409993155373037,-5.294117647058823,9.3
3030,-0.4086242299794661,-5.294117647058823,12.3
3031,-0.4031485284052019,-5.294117647058823,14.2
3032,-0.39767282683093774,-5.294117647058823,12.9
3033,-0.3921971252566735,-5.294117647058823,19.3
3034,-0.38672142368240936,-5.294117647058823,13.4
3035,-0.3812457221081451,-5.294117647058823,16.0
3036,-0.37577002053388087,-5.294117647058823,16.0
3037,-0.37029431895961673,-5.294117647058823,14.4
3038,-0.3648186173853525,-5.294117647058823,12.9
3039,-0.35934291581108835,-5.294117647058823,14.5
3040,-0.3538672142368241,-5.294117647058823,15.7
3041,-0.34839151266255985,-5.294117647058823,12.8
3042,-0.3429158110882957,-5.294117647058823,11.9
3043,-0.33744010951403147,-5.294117647058823,15.9
3044,-0.33196440793976734,-5.294117647058823,13.1
3045,-0.3264887063655031,-5.294117647058823,15.9
3046,-0.32101300479123884,-5.294117647058823,14.3
3047,-0.3155373032169747,-5.294117647058823,16.5
3048,-0.31006160164271046,-5.294117647058823,15.7
3049,-0.3045859000684463,-5.294117647058823,22.2
3050,-0.2991101984941821,-5.294117647058823,20.5
3051,-0.29363449691991783,-5.294117647058823,17.5
3052,-0.2881587953456537,-5.294117647058823,19.1
3053,-0.28268309377138945,-5.294117647058823,19.3
3054,-0.2772073921971252,-5.294117647058823,21.0
3055,-0.27173169062286107,-5.294117647058823,21.1
3056,-0.2662559890485968,-5.294117647058823,23.4
3057,-0.2607802874743327,-5.294117647058823,23.0
3058,-0.25530458590006844,-5.294117647058823,20.8
3059,-0.2498288843258042,-5.294117647058823,22.2
3060,-0.24435318275154005,-5.294117647058823,22.9
3061,-0.2388774811772758,-5.294117647058823,24.7
3062,-0.23340177960301167,-5.294117647058823,17.5
3063,-0.22792607802874743,-5.294117647058823,18.9
3064,-0.22245037645448318,-5.294117647058823,15.7
3065,-0.21697467488021904,-5.294117647058823,19.0
3066,-0.2114989733059548,-5.294117647058823,19.5
3067,-0.20602327173169066,-5.294117647058823,15.8
3068,-0.2005475701574264,-5.294117647058823,15.1
3069,-0.19507186858316217,-5.294117647058823,16.6
3070,-0.18959616700889803,-5.294117647058823,18.9
3071,-0.18412046543463378,-5.294117647058823,21.9
3072,-0.17864476386036965,-5.294117647058823,19.5
3073,-0.1731690622861054,-5.294117647058823,20.4
3074,-0.16769336071184116,-5.294117647058823,17.8
3075,-0.16221765913757702,-5.294117647058823,17.9
3076,-0.15674195756331277,-5.294117647058823,15.9
3077,-0.15126625598904864,-5.294117647058823,18.5
3078,-0.1457905544147844,-5.294117647058823,20.9
3079,-0.14031485284052014,-5.294117647058823,20.9
3080,-0.134839151266256,-5.294117647058823,17.2
3081,-0.12936344969199176,-5.294117647058823,20.6
3082,-0.12388774811772763,-5.294117647058823,19.0
3083,-0.11841204654346338,-5.294117647058823,13.2
3084,-0.11293634496919913,-5.294117647058823,16.8
3085,-0.107460643394935,-5.294117647058823,15.4
3086,-0.10198494182067075,-5.294117647058823,18.9
3087,-0.09650924024640661,-5.294117647058823,16.9
3088,-0.09103353867214237,-5.294117647058823,18.0
3089,-0.08555783709787812,-5.294117647058823,18.1
3090,-0.08008213552361398,-5.294117647058823,18.5
3091,-0.07460643394934974,-5.294117647058823,24.5
3092,-0.0691307323750856,-5.294117647058823,27.1
3093,-0.06365503080082136,-5.294117647058823,23.0
3094,-0.05817932922655711,-5.294117647058823,20.6
3095,-0.05270362765229297,-5.294117647058823,19.4
3096,-0.047227926078028726,-5.294117647058823,20.1
3097,-0.04175222450376459,-5.294117647058823,19.6
3098,-0.03627652292950034,-5.294117647058823,16.9
3099,-0.030800821355236097,-5.294117647058823,19.3
3100,-0.02532511978097196,-5.294117647058823,21.0
3101,-0.019849418206707714,-5.294117647058823,18.7
3102,-0.014373716632443578,-5.294117647058823,18.8
3103,-0.008898015058179332,-5.294117647058823,18.4
3104,-0.003422313483915085,-5.294117647058823,16.1
3105,0.002053388090349051,-5.294117647058823,21.5
3106,0.007529089664613187,-5.294117647058823,21.0
3107,0.013004791238877544,-5.294117647058823,23.5
3108,0.01848049281314168,-5.294117647058823,18.6
3109,0.023956194387405816,-5.294117647058823,21.0
3110,0.029431895961670174,-5.294117647058823,23.0
3111,0.03490759753593431,-5.294117647058823,22.9
3112,0.040383299110198445,-5.294117647058823,21.2
3113,0.0458590006844628,-5.294117647058823,18.2
3114,0.05133470225872694,-5.294117647058823,19.0
3115,0.056810403832991074,-5.294117647058823,19.1
3116,0.06228610540725521,-5.294117647058823,19.5
3117,0.06776180698151957,-5.294117647058823,19.1
3118,0.0732375085557837,-5.294117647058823,22.0
3119,0.07871321013004784,-5.294117647058823,22.0
3120,0.0841889117043122,-5.294117647058823,20.2
3121,0.08966461327857633,-5.294117647058823,22.5
3122,0.09514031485284047,-5.294117647058823,25.0
3123,0.10061601642710483,-5.294117647058823,20.1
3124,0.10609171800136896,-5.294117647058823,22.0
3125,0.1115674195756331,-5.294117647058823,22.0
3126,0.11704312114989723,-5.294117647058823,21.0
3127,0.12251882272416159,-5.294117647058823,23.0
3128,0.12799452429842573,-5.294117647058823,20.1
3129,0.13347022587268986,-5.294117647058823,22.0
3130,0.13894592744695422,-5.294117647058823,21.5
3131,0.14442162902121836,-5.294117647058823,21.5
3132,0.1498973305954825,-5.294117647058823,21.2
3133,0.15537303216974685,-5.294117647058823,21.4
3134,0.16084873374401099,-5.294117647058823,19.0
3135,0.16632443531827512,-5.294117647058823,20.0
3136,0.17180013689253926,-5.294117647058823,20.0
3137,0.17727583846680361,-5.294117647058823,21.6
