#=Quote,EventSymbol,EventTime,BidTime,BidExchangeCode,BidPrice,BidSize,AskTime,AskExchangeCode,AskPrice,AskSize
Quote,AAPL,20190807-083829.412-0500,20190807-083829-0500,J,195.68,2,20190807-083829-0500,Q,195.72,1
Quote,AAPL,20190807-083829.555-0500,20190807-083829-0500,Q,195.7,1,20190807-083829-0500,Q,195.72,1
Quote,AAPL,20190807-083829.591-0500,20190807-083829-0500,J,195.7,1,20190807-083829-0500,Q,195.72,1
Quote,AAPL,20190807-083829.592-0500,20190807-083829-0500,K,195.7,1,20190807-083829-0500,Q,195.72,1
Quote,AAPL,20190807-083830.027-0500,20190807-083829-0500,K,195.7,1,20190807-083830-0500,N,195.72,2
Quote,AAPL,20190807-083830.050-0500,20190807-083829-0500,K,195.7,1,20190807-083830-0500,Q,195.72,2
Quote,AAPL,20190807-083830.050-0500,20190807-083829-0500,K,195.7,1,20190807-083830-0500,N,195.72,2
Quote,AAPL,20190807-083830.051-0500,20190807-083829-0500,K,195.7,1,20190807-083830-0500,N,195.72,1
Quote,AAPL,20190807-083830.051-0500,20190807-083829-0500,K,195.7,1,20190807-083830-0500,Q,195.72,1
Quote,AAPL,20190807-083830.055-0500,20190807-083830-0500,B,195.7,3,20190807-083830-0500,Q,195.72,1
Quote,AAPL,20190807-083830.098-0500,20190807-083830-0500,V,195.7,1,20190807-083830-0500,Q,195.72,1
Quote,AAPL,20190807-083830.112-0500,20190807-083830-0500,B,195.7,4,20190807-083830-0500,Q,195.72,1
Quote,AAPL,20190807-083830.361-0500,20190807-083830-0500,B,195.7,4,20190807-083830-0500,Q,195.73,2
Quote,AAPL,20190807-083830.361-0500,20190807-083830-0500,B,195.7,4,20190807-083830-0500,Q,195.72,1
Quote,AAPL,20190807-083830.362-0500,20190807-083830-0500,B,195.7,4,20190807-083830-0500,Q,195.73,2
Quote,AAPL,20190807-083830.362-0500,20190807-083830-0500,B,195.7,4,20190807-083830-0500,Q,195.72,1
Quote,AAPL,20190807-083830.443-0500,20190807-083830-0500,B,195.7,4,20190807-083830-0500,Q,195.73,2
Quote,AAPL,20190807-083830.443-0500,20190807-083830-0500,B,195.7,4,20190807-083830-0500,Q,195.72,1
Quote,AAPL,20190807-083830.462-0500,20190807-083830-0500,B,195.7,4,20190807-083830-0500,Q,195.73,2
Quote,AAPL,20190807-083830.462-0500,20190807-083830-0500,B,195.7,4,20190807-083830-0500,Q,195.72,1
Quote,AAPL,20190807-083830.487-0500,20190807-083830-0500,N,195.7,1,20190807-083830-0500,Q,195.72,1
Quote,AAPL,20190807-083830.578-0500,20190807-083830-0500,N,195.7,1,20190807-083830-0500,Q,195.73,2
Quote,AAPL,20190807-083830.578-0500,20190807-083830-0500,N,195.7,2,20190807-083830-0500,Q,195.73,2
Quote,AAPL,20190807-083830.578-0500,20190807-083830-0500,N,195.7,3,20190807-083830-0500,Q,195.73,2
Quote,AAPL,20190807-083830.578-0500,20190807-083830-0500,P,195.7,6,20190807-083830-0500,Q,195.73,2
Quote,AAPL,20190807-083830.590-0500,20190807-083830-0500,P,195.7,6,20190807-083830-0500,Q,195.73,1
Quote,AAPL,20190807-083830.590-0500,20190807-083830-0500,P,195.7,6,20190807-083830-0500,K,195.74,1
Quote,AAPL,20190807-083830.590-0500,20190807-083830-0500,N,195.7,7,20190807-083830-0500,K,195.74,1
Quote,AAPL,20190807-083830.590-0500,20190807-083830-0500,Q,195.71,2,20190807-083830-0500,K,195.74,1
Quote,AAPL,20190807-083830.590-0500,20190807-083830-0500,X,195.71,4,20190807-083830-0500,K,195.74,1
Quote,AAPL,20190807-083830.590-0500,20190807-083830-0500,X,195.71,4,20190807-083830-0500,Q,195.75,5
Quote,AAPL,20190807-083830.591-0500,20190807-083830-0500,N,195.71,6,20190807-083830-0500,Q,195.75,5
Quote,AAPL,20190807-083830.591-0500,20190807-083830-0500,N,195.72,1,20190807-083830-0500,Q,195.75,5
Quote,AAPL,20190807-083830.596-0500,20190807-083830-0500,J,195.72,1,20190807-083830-0500,Q,195.75,5
Quote,AAPL,20190807-083831.054-0500,20190807-083831-0500,Q,195.73,2,20190807-083830-0500,Q,195.75,5
Quote,AAPL,20190807-083831.063-0500,20190807-083831-0500,J,195.73,3,20190807-083830-0500,Q,195.75,5
Quote,AAPL,20190807-083831.234-0500,20190807-083831-0500,J,195.73,3,20190807-083831-0500,Q,195.74,1
Quote,AAPL,20190807-083831.235-0500,20190807-083831-0500,J,195.73,2,20190807-083831-0500,Q,195.74,1
Quote,AAPL,20190807-083831.235-0500,20190807-083831-0500,A,195.73,1,20190807-083831-0500,Q,195.74,1
Quote,AAPL,20190807-083831.236-0500,20190807-083831-0500,A,195.73,1,20190807-083831-0500,N,195.75,6
Quote,AAPL,20190807-083831.237-0500,20190807-083831-0500,X,195.72,1,20190807-083831-0500,N,195.75,6
Quote,AAPL,20190807-083831.265-0500,20190807-083831-0500,X,195.72,1,20190807-083831-0500,Q,195.75,5
Quote,AAPL,20190807-083831.362-0500,20190807-083831-0500,Q,195.7,1,20190807-083831-0500,Q,195.75,5
Quote,AAPL,20190807-083831.362-0500,20190807-083831-0500,N,195.7,1,20190807-083831-0500,Q,195.75,5
Quote,AAPL,20190807-083831.362-0500,20190807-083831-0500,N,195.7,1,20190807-083831-0500,Q,195.74,1
Quote,AAPL,20190807-083831.362-0500,20190807-083831-0500,N,195.7,1,20190807-083831-0500,Q,195.74,2
Quote,AAPL,20190807-083831.362-0500,20190807-083831-0500,N,195.7,1,20190807-083831-0500,Q,195.74,3
Quote,AAPL,20190807-083831.362-0500,20190807-083831-0500,N,195.7,1,20190807-083831-0500,Q,195.73,1
Quote,AAPL,20190807-083831.363-0500,20190807-083831-0500,N,195.69,3,20190807-083831-0500,Q,195.73,1
Quote,AAPL,20190807-083831.363-0500,20190807-083831-0500,N,195.69,3,20190807-083831-0500,N,195.73,2
Quote,AAPL,20190807-083831.363-0500,20190807-083831-0500,N,195.69,4,20190807-083831-0500,N,195.73,2
Quote,AAPL,20190807-083831.363-0500,20190807-083831-0500,N,195.69,1,20190807-083831-0500,N,195.73,2
Quote,AAPL,20190807-083831.363-0500,20190807-083831-0500,N,195.69,2,20190807-083831-0500,Z,195.73,2
Quote,AAPL,20190807-083831.363-0500,20190807-083831-0500,N,195.69,1,20190807-083831-0500,Z,195.73,2
Quote,AAPL,20190807-083831.364-0500,20190807-083831-0500,P,195.69,7,20190807-083831-0500,Z,195.73,2
Quote,AAPL,20190807-083831.364-0500,20190807-083831-0500,P,195.69,7,20190807-083831-0500,N,195.73,2
Quote,AAPL,20190807-083831.364-0500,20190807-083831-0500,N,195.69,1,20190807-083831-0500,N,195.73,2
Quote,AAPL,20190807-083831.373-0500,20190807-083831-0500,N,195.69,3,20190807-083831-0500,Z,195.73,2
Quote,AAPL,20190807-083831.373-0500,20190807-083831-0500,P,195.69,6,20190807-083831-0500,Z,195.73,2
Quote,AAPL,20190807-083831.385-0500,20190807-083831-0500,P,195.69,6,20190807-083831-0500,V,195.73,1
Quote,AAPL,20190807-083831.385-0500,20190807-083831-0500,X,195.7,1,20190807-083831-0500,V,195.73,1
Quote,AAPL,20190807-083831.385-0500,20190807-083831-0500,X,195.7,1,20190807-083831-0500,Z,195.74,1
Quote,AAPL,20190807-083831.385-0500,20190807-083831-0500,N,195.7,2,20190807-083831-0500,Z,195.74,1
Quote,AAPL,20190807-083831.385-0500,20190807-083831-0500,N,195.7,3,20190807-083831-0500,Z,195.74,1
Quote,AAPL,20190807-083831.385-0500,20190807-083831-0500,N,195.7,3,20190807-083831-0500,Q,195.75,5
Quote,AAPL,20190807-083831.385-0500,20190807-083831-0500,N,195.71,1,20190807-083831-0500,Q,195.75,5
Quote,AAPL,20190807-083831.385-0500,20190807-083831-0500,N,195.71,1,20190807-083831-0500,K,195.75,1
Quote,AAPL,20190807-083831.386-0500,20190807-083831-0500,J,195.71,1,20190807-083831-0500,K,195.75,1
Quote,AAPL,20190807-083831.386-0500,20190807-083831-0500,X,195.71,3,20190807-083831-0500,K,195.75,1
Quote,AAPL,20190807-083831.386-0500,20190807-083831-0500,X,195.71,3,20190807-083831-0500,P,195.76,7
Quote,AAPL,20190807-083831.386-0500,20190807-083831-0500,X,195.71,2,20190807-083831-0500,P,195.76,7
Quote,AAPL,20190807-083831.386-0500,20190807-083831-0500,X,195.72,1,20190807-083831-0500,P,195.76,7
Quote,AAPL,20190807-083831.386-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,P,195.76,7
Quote,AAPL,20190807-083831.386-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,N,195.76,6
Quote,AAPL,20190807-083831.386-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,V,195.76,1
Quote,AAPL,20190807-083831.386-0500,20190807-083831-0500,N,195.72,6,20190807-083831-0500,V,195.76,1
Quote,AAPL,20190807-083831.386-0500,20190807-083831-0500,N,195.73,1,20190807-083831-0500,V,195.76,1
Quote,AAPL,20190807-083831.386-0500,20190807-083831-0500,N,195.73,1,20190807-083831-0500,N,195.77,2
Quote,AAPL,20190807-083831.387-0500,20190807-083831-0500,N,195.73,1,20190807-083831-0500,V,195.77,1
Quote,AAPL,20190807-083831.387-0500,20190807-083831-0500,N,195.73,1,20190807-083831-0500,P,195.78,4
Quote,AAPL,20190807-083831.388-0500,20190807-083831-0500,Q,195.74,1,20190807-083831-0500,P,195.78,4
Quote,AAPL,20190807-083831.388-0500,20190807-083831-0500,Q,195.74,1,20190807-083831-0500,V,195.78,1
Quote,AAPL,20190807-083831.389-0500,20190807-083831-0500,Q,195.74,1,20190807-083831-0500,Z,195.79,3
Quote,AAPL,20190807-083831.389-0500,20190807-083831-0500,N,195.75,1,20190807-083831-0500,Z,195.79,3
Quote,AAPL,20190807-083831.389-0500,20190807-083831-0500,N,195.75,1,20190807-083831-0500,P,195.79,2
Quote,AAPL,20190807-083831.390-0500,20190807-083831-0500,N,195.75,1,20190807-083831-0500,P,195.79,1
Quote,AAPL,20190807-083831.390-0500,20190807-083831-0500,J,195.75,1,20190807-083831-0500,P,195.79,1
Quote,AAPL,20190807-083831.390-0500,20190807-083831-0500,Z,195.76,1,20190807-083831-0500,Q,195.8,3
Quote,AAPL,20190807-083831.390-0500,20190807-083831-0500,Z,195.76,1,20190807-083831-0500,P,195.8,3
Quote,AAPL,20190807-083831.391-0500,20190807-083831-0500,Z,195.76,1,20190807-083831-0500,N,195.8,1
Quote,AAPL,20190807-083831.391-0500,20190807-083831-0500,Z,195.76,1,20190807-083831-0500,P,195.8,1
Quote,AAPL,20190807-083831.391-0500,20190807-083831-0500,Z,195.76,1,20190807-083831-0500,P,195.81,3
Quote,AAPL,20190807-083831.391-0500,20190807-083831-0500,Z,195.76,1,20190807-083831-0500,N,195.8,1
Quote,AAPL,20190807-083831.391-0500,20190807-083831-0500,V,195.76,1,20190807-083831-0500,N,195.8,1
Quote,AAPL,20190807-083831.392-0500,20190807-083831-0500,V,195.76,1,20190807-083831-0500,P,195.81,2
Quote,AAPL,20190807-083831.392-0500,20190807-083831-0500,V,195.76,1,20190807-083831-0500,Q,195.8,1
Quote,AAPL,20190807-083831.392-0500,20190807-083831-0500,V,195.76,1,20190807-083831-0500,N,195.8,6
Quote,AAPL,20190807-083831.392-0500,20190807-083831-0500,V,195.76,1,20190807-083831-0500,Q,195.79,1
Quote,AAPL,20190807-083831.392-0500,20190807-083831-0500,V,195.76,1,20190807-083831-0500,P,195.79,7
Quote,AAPL,20190807-083831.392-0500,20190807-083831-0500,V,195.76,1,20190807-083831-0500,P,195.79,8
Quote,AAPL,20190807-083831.392-0500,20190807-083831-0500,V,195.76,1,20190807-083831-0500,P,195.79,9
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,Z,195.75,2,20190807-083831-0500,P,195.79,9
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,Z,195.75,2,20190807-083831-0500,Q,195.78,2
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,Z,195.75,2,20190807-083831-0500,Q,195.78,3
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,Z,195.75,2,20190807-083831-0500,Q,195.78,4
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,N,195.75,1,20190807-083831-0500,Q,195.78,4
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,V,195.75,1,20190807-083831-0500,N,195.78,6
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,N,195.75,1,20190807-083831-0500,N,195.78,6
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,V,195.75,1,20190807-083831-0500,N,195.78,7
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,N,195.75,1,20190807-083831-0500,N,195.78,7
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,N,195.75,1,20190807-083831-0500,Q,195.77,2
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,Z,195.74,1,20190807-083831-0500,Q,195.77,2
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,Z,195.74,1,20190807-083831-0500,N,195.77,5
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,Z,195.74,1,20190807-083831-0500,P,195.77,6
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,Z,195.74,1,20190807-083831-0500,P,195.77,7
Quote,AAPL,20190807-083831.393-0500,20190807-083831-0500,Z,195.74,1,20190807-083831-0500,P,195.77,8
Quote,AAPL,20190807-083831.394-0500,20190807-083831-0500,N,195.73,1,20190807-083831-0500,P,195.77,8
Quote,AAPL,20190807-083831.434-0500,20190807-083831-0500,N,195.75,1,20190807-083831-0500,P,195.77,8
Quote,AAPL,20190807-083831.474-0500,20190807-083831-0500,N,195.75,1,20190807-083831-0500,N,195.77,6
Quote,AAPL,20190807-083831.512-0500,20190807-083831-0500,N,195.73,1,20190807-083831-0500,N,195.77,6
Quote,AAPL,20190807-083831.512-0500,20190807-083831-0500,N,195.73,1,20190807-083831-0500,P,195.77,7
Quote,AAPL,20190807-083831.512-0500,20190807-083831-0500,N,195.73,1,20190807-083831-0500,P,195.77,8
Quote,AAPL,20190807-083831.512-0500,20190807-083831-0500,N,195.73,1,20190807-083831-0500,P,195.77,7
Quote,AAPL,20190807-083831.513-0500,20190807-083831-0500,N,195.72,3,20190807-083831-0500,P,195.77,7
Quote,AAPL,20190807-083831.513-0500,20190807-083831-0500,N,195.72,4,20190807-083831-0500,P,195.77,7
Quote,AAPL,20190807-083831.513-0500,20190807-083831-0500,N,195.72,4,20190807-083831-0500,N,195.76,1
Quote,AAPL,20190807-083831.513-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,N,195.76,1
Quote,AAPL,20190807-083831.513-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,N,195.76,2
Quote,AAPL,20190807-083831.514-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,N,195.76,1
Quote,AAPL,20190807-083831.514-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,P,195.77,7
Quote,AAPL,20190807-083831.514-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,V,195.76,1
Quote,AAPL,20190807-083831.514-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,P,195.77,7
Quote,AAPL,20190807-083831.549-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,N,195.77,3
Quote,AAPL,20190807-083831.597-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,Q,195.77,1
Quote,AAPL,20190807-083831.698-0500,20190807-083831-0500,Z,195.73,1,20190807-083831-0500,Q,195.77,1
Quote,AAPL,20190807-083831.714-0500,20190807-083831-0500,Z,195.73,1,20190807-083831-0500,V,195.77,1
Quote,AAPL,20190807-083831.715-0500,20190807-083831-0500,Z,195.73,1,20190807-083831-0500,P,195.78,3
Quote,AAPL,20190807-083831.723-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,P,195.78,3
Quote,AAPL,20190807-083831.723-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,X,195.78,4
Quote,AAPL,20190807-083831.723-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,K,195.77,1
Quote,AAPL,20190807-083831.723-0500,20190807-083831-0500,Z,195.72,2,20190807-083831-0500,N,195.77,2
Quote,AAPL,20190807-083831.935-0500,20190807-083831-0500,K,195.75,3,20190807-083831-0500,N,195.77,2
Quote,AAPL,20190807-083831.936-0500,20190807-083831-0500,K,195.75,3,20190807-083831-0500,N,195.77,1
Quote,AAPL,20190807-083831.936-0500,20190807-083831-0500,K,195.75,3,20190807-083831-0500,V,195.77,1
Quote,AAPL,20190807-083831.936-0500,20190807-083831-0500,K,195.75,3,20190807-083831-0500,P,195.79,3
Quote,AAPL,20190807-083831.953-0500,20190807-083831-0500,K,195.75,3,20190807-083831-0500,V,195.79,1
Quote,AAPL,20190807-083832.059-0500,20190807-083832-0500,N,195.75,1,20190807-083831-0500,V,195.79,1
Quote,AAPL,20190807-083832.059-0500,20190807-083832-0500,N,195.75,1,20190807-083832-0500,X,195.79,2
Quote,AAPL,20190807-083832.059-0500,20190807-083832-0500,N,195.75,1,20190807-083832-0500,Q,195.77,1
Quote,AAPL,20190807-083832.059-0500,20190807-083832-0500,N,195.75,1,20190807-083832-0500,Q,195.77,2
Quote,AAPL,20190807-083832.059-0500,20190807-083832-0500,P,195.72,7,20190807-083832-0500,Q,195.77,2
Quote,AAPL,20190807-083832.059-0500,20190807-083832-0500,Z,195.72,2,20190807-083832-0500,Q,195.77,2
Quote,AAPL,20190807-083832.059-0500,20190807-083832-0500,Z,195.72,2,20190807-083832-0500,Q,195.77,3
Quote,AAPL,20190807-083832.059-0500,20190807-083832-0500,Z,195.72,2,20190807-083832-0500,N,195.77,4
Quote,AAPL,20190807-083832.059-0500,20190807-083832-0500,Z,195.72,2,20190807-083832-0500,Q,195.76,1
Quote,AAPL,20190807-083832.060-0500,20190807-083832-0500,Z,195.72,2,20190807-083832-0500,N,195.76,6
Quote,AAPL,20190807-083832.060-0500,20190807-083832-0500,Z,195.72,2,20190807-083832-0500,N,195.76,7
Quote,AAPL,20190807-083832.060-0500,20190807-083832-0500,Z,195.72,2,20190807-083832-0500,P,195.76,8
Quote,AAPL,20190807-083832.089-0500,20190807-083832-0500,Z,195.72,2,20190807-083832-0500,Q,195.75,1
Quote,AAPL,20190807-083832.089-0500,20190807-083832-0500,Z,195.72,2,20190807-083832-0500,Q,195.75,2
Quote,AAPL,20190807-083832.089-0500,20190807-083832-0500,Z,195.72,2,20190807-083832-0500,Q,195.75,3
Quote,AAPL,20190807-083832.089-0500,20190807-083832-0500,P,195.71,4,20190807-083832-0500,Q,195.75,3
Quote,AAPL,20190807-083832.090-0500,20190807-083832-0500,K,195.71,1,20190807-083832-0500,Q,195.75,3
Quote,AAPL,20190807-083832.090-0500,20190807-083832-0500,K,195.71,1,20190807-083832-0500,P,195.75,7
Quote,AAPL,20190807-083832.090-0500,20190807-083832-0500,V,195.71,1,20190807-083832-0500,P,195.75,7
Quote,AAPL,20190807-083832.090-0500,20190807-083832-0500,V,195.71,1,20190807-083832-0500,P,195.75,8
Quote,AAPL,20190807-083832.090-0500,20190807-083832-0500,V,195.71,1,20190807-083832-0500,P,195.75,9
Quote,AAPL,20190807-083832.090-0500,20190807-083832-0500,K,195.71,1,20190807-083832-0500,P,195.75,9
Quote,AAPL,20190807-083832.090-0500,20190807-083832-0500,K,195.71,1,20190807-083832-0500,Q,195.74,2
Quote,AAPL,20190807-083832.090-0500,20190807-083832-0500,K,195.71,1,20190807-083832-0500,P,195.75,9
Quote,AAPL,20190807-083832.091-0500,20190807-083832-0500,K,195.71,1,20190807-083832-0500,P,195.75,8
Quote,AAPL,20190807-083832.091-0500,20190807-083832-0500,K,195.71,1,20190807-083832-0500,V,195.74,1
Quote,AAPL,20190807-083832.224-0500,20190807-083832-0500,N,195.71,2,20190807-083832-0500,V,195.74,1
Quote,AAPL,20190807-083832.238-0500,20190807-083832-0500,N,195.71,2,20190807-083832-0500,N,195.75,2
Quote,AAPL,20190807-083832.293-0500,20190807-083832-0500,N,195.71,2,20190807-083832-0500,N,195.75,1
Quote,AAPL,20190807-083832.335-0500,20190807-083832-0500,N,195.71,2,20190807-083832-0500,V,195.75,1
Quote,AAPL,20190807-083832.380-0500,20190807-083832-0500,N,195.71,2,20190807-083832-0500,Q,195.75,1
Quote,AAPL,20190807-083832.384-0500,20190807-083832-0500,K,195.71,1,20190807-083832-0500,Q,195.75,1
Quote,AAPL,20190807-083832.393-0500,20190807-083832-0500,N,195.71,2,20190807-083832-0500,Q,195.75,1
Quote,AAPL,20190807-083832.578-0500,20190807-083832-0500,K,195.71,1,20190807-083832-0500,Q,195.75,1
Quote,AAPL,20190807-083832.613-0500,20190807-083832-0500,N,195.71,2,20190807-083832-0500,Q,195.75,1
Quote,AAPL,20190807-083832.696-0500,20190807-083832-0500,X,195.73,1,20190807-083832-0500,Q,195.75,1
Quote,AAPL,20190807-083832.734-0500,20190807-083832-0500,N,195.71,2,20190807-083832-0500,Q,195.75,1
Quote,AAPL,20190807-083833.019-0500,20190807-083833-0500,K,195.71,1,20190807-083832-0500,Q,195.75,1
Quote,AAPL,20190807-083833.197-0500,20190807-083833-0500,N,195.73,1,20190807-083832-0500,Q,195.75,1
Quote,AAPL,20190807-083833.197-0500,20190807-083833-0500,N,195.73,1,20190807-083833-0500,V,195.75,1
Quote,AAPL,20190807-083833.197-0500,20190807-083833-0500,K,195.71,1,20190807-083833-0500,V,195.75,1
Quote,AAPL,20190807-083833.197-0500,20190807-083833-0500,Y,195.73,2,20190807-083833-0500,V,195.75,1
Quote,AAPL,20190807-083833.197-0500,20190807-083833-0500,Y,195.73,1,20190807-083833-0500,V,195.75,1
Quote,AAPL,20190807-083833.197-0500,20190807-083833-0500,Y,195.73,1,20190807-083833-0500,Q,195.75,1
Quote,AAPL,20190807-083833.381-0500,20190807-083833-0500,Y,195.73,1,20190807-083833-0500,Q,195.75,2
Quote,AAPL,20190807-083833.425-0500,20190807-083833-0500,K,195.71,1,20190807-083833-0500,Q,195.75,2
Quote,AAPL,20190807-083833.450-0500,20190807-083833-0500,K,195.71,1,20190807-083833-0500,N,195.75,6
Quote,AAPL,20190807-083833.450-0500,20190807-083833-0500,K,195.71,1,20190807-083833-0500,N,195.75,7
Quote,AAPL,20190807-083833.450-0500,20190807-083833-0500,K,195.71,1,20190807-083833-0500,N,195.75,8
Quote,AAPL,20190807-083833.450-0500,20190807-083833-0500,K,195.71,1,20190807-083833-0500,N,195.73,1
Quote,AAPL,20190807-083833.550-0500,20190807-083833-0500,N,195.69,3,20190807-083833-0500,N,195.73,1
Quote,AAPL,20190807-083833.550-0500,20190807-083833-0500,N,195.69,3,20190807-083833-0500,Q,195.72,1
Quote,AAPL,20190807-083833.551-0500,20190807-083833-0500,N,195.69,3,20190807-083833-0500,Q,195.71,1
Quote,AAPL,20190807-083833.551-0500,20190807-083833-0500,N,195.69,3,20190807-083833-0500,Q,195.71,2
Quote,AAPL,20190807-083833.551-0500,20190807-083833-0500,N,195.69,3,20190807-083833-0500,Q,195.71,3
Quote,AAPL,20190807-083833.551-0500,20190807-083833-0500,N,195.69,3,20190807-083833-0500,Q,195.71,4
Quote,AAPL,20190807-083833.551-0500,20190807-083833-0500,P,195.68,4,20190807-083833-0500,Q,195.71,4
Quote,AAPL,20190807-083833.551-0500,20190807-083833-0500,N,195.68,3,20190807-083833-0500,Q,195.71,4
Quote,AAPL,20190807-083833.551-0500,20190807-083833-0500,P,195.68,1,20190807-083833-0500,Q,195.71,4
Quote,AAPL,20190807-083833.552-0500,20190807-083833-0500,P,195.68,1,20190807-083833-0500,N,195.71,4
Quote,AAPL,20190807-083833.594-0500,20190807-083833-0500,P,195.68,1,20190807-083833-0500,X,195.71,2
Quote,AAPL,20190807-083833.595-0500,20190807-083833-0500,P,195.68,1,20190807-083833-0500,V,195.71,1
Quote,AAPL,20190807-083833.595-0500,20190807-083833-0500,N,195.68,2,20190807-083833-0500,V,195.71,1
Quote,AAPL,20190807-083833.596-0500,20190807-083833-0500,P,195.68,1,20190807-083833-0500,V,195.71,1
Quote,AAPL,20190807-083833.616-0500,20190807-083833-0500,B,195.68,4,20190807-083833-0500,V,195.71,1
Quote,AAPL,20190807-083833.617-0500,20190807-083833-0500,B,195.68,4,20190807-083833-0500,N,195.72,6
Quote,AAPL,20190807-083833.752-0500,20190807-083833-0500,N,195.68,2,20190807-083833-0500,N,195.72,6
Quote,AAPL,20190807-083833.759-0500,20190807-083833-0500,N,195.68,2,20190807-083833-0500,N,195.72,5
Quote,AAPL,20190807-083833.759-0500,20190807-083833-0500,V,195.68,2,20190807-083833-0500,Z,195.72,1
Quote,AAPL,20190807-083833.759-0500,20190807-083833-0500,V,195.68,2,20190807-083833-0500,P,195.73,6
Quote,AAPL,20190807-083833.759-0500,20190807-083833-0500,V,195.68,2,20190807-083833-0500,N,195.73,4
Quote,AAPL,20190807-083833.759-0500,20190807-083833-0500,V,195.68,2,20190807-083833-0500,X,195.73,2
Quote,AAPL,20190807-083833.759-0500,20190807-083833-0500,V,195.68,2,20190807-083833-0500,N,195.74,4
Quote,AAPL,20190807-083833.760-0500,20190807-083833-0500,V,195.68,2,20190807-083833-0500,P,195.74,5
Quote,AAPL,20190807-083833.984-0500,20190807-083833-0500,V,195.68,2,20190807-083833-0500,N,195.74,4
Quote,AAPL,20190807-083834.054-0500,20190807-083833-0500,V,195.68,2,20190807-083834-0500,N,195.74,1
Quote,AAPL,20190807-083834.054-0500,20190807-083834-0500,N,195.68,3,20190807-083834-0500,N,195.74,1
Quote,AAPL,20190807-083834.055-0500,20190807-083834-0500,X,195.69,1,20190807-083834-0500,N,195.74,1
Quote,AAPL,20190807-083834.055-0500,20190807-083834-0500,X,195.69,2,20190807-083834-0500,N,195.74,1
Quote,AAPL,20190807-083834.055-0500,20190807-083834-0500,X,195.69,2,20190807-083834-0500,Q,195.75,2
Quote,AAPL,20190807-083834.056-0500,20190807-083834-0500,X,195.69,2,20190807-083834-0500,N,195.75,2
Quote,AAPL,20190807-083834.056-0500,20190807-083834-0500,X,195.69,2,20190807-083834-0500,Q,195.75,2
Quote,AAPL,20190807-083834.056-0500,20190807-083834-0500,N,195.69,3,20190807-083834-0500,Q,195.75,2
Quote,AAPL,20190807-083834.056-0500,20190807-083834-0500,N,195.69,4,20190807-083834-0500,Q,195.75,2
Quote,AAPL,20190807-083834.056-0500,20190807-083834-0500,N,195.7,1,20190807-083834-0500,Q,195.75,2
Quote,AAPL,20190807-083834.056-0500,20190807-083834-0500,N,195.7,1,20190807-083834-0500,N,195.75,2
Quote,AAPL,20190807-083834.057-0500,20190807-083834-0500,Q,195.7,2,20190807-083834-0500,N,195.75,2
Quote,AAPL,20190807-083834.057-0500,20190807-083834-0500,X,195.7,4,20190807-083834-0500,N,195.75,2
Quote,AAPL,20190807-083834.057-0500,20190807-083834-0500,X,195.7,4,20190807-083834-0500,Q,195.75,2
Quote,AAPL,20190807-083834.057-0500,20190807-083834-0500,X,195.7,5,20190807-083834-0500,Q,195.75,2
Quote,AAPL,20190807-083834.057-0500,20190807-083834-0500,P,195.7,7,20190807-083834-0500,Q,195.75,2
Quote,AAPL,20190807-083834.057-0500,20190807-083834-0500,P,195.7,7,20190807-083834-0500,Q,195.75,1
Quote,AAPL,20190807-083834.057-0500,20190807-083834-0500,Z,195.71,2,20190807-083834-0500,Q,195.75,1
Quote,AAPL,20190807-083834.197-0500,20190807-083834-0500,B,195.74,1,20190807-083834-0500,Q,195.75,1
Quote,AAPL,20190807-083834.427-0500,20190807-083834-0500,X,195.74,1,20190807-083834-0500,Q,195.75,1
